nodeId,x,y,z,phi_x,phi_y,phi_z
321,0.167598,0.0668111,0.1,-1.35222108066e-27,0,0
322,0.167598,0.0668111,0.15,1.5116676016e-06,-1.12689658593e-06,9.09086953121e-08
323,0.188577,0.0688433,0.1,5.40888327641e-27,0,0
324,0.188577,0.0688433,0.15,-5.81846564006e-08,1.24599419494e-05,-8.06370797292e-08
325,0.339238,0.0693046,0.1,0,0,0
326,0.339238,0.0693046,0.15,-1.41530666618e-07,7.66335963657e-06,-4.70959455336e-08
327,0.360611,0.0676031,0.1,-2.70444111509e-27,0,0
328,0.360611,0.0676031,0.15,-1.03587864327e-06,-1.24869556119e-06,2.37359698623e-08
329,0.832853,-0.030647,0.1,0,0,0
330,0.832853,-0.030647,0.15,0.0118878005302,0.0380650124352,-8.37452202558e-05
331,0.0185381,0.0259693,0.1,0,0,0
332,0.0185381,0.0259693,0.15,-0.000229594578457,0.00043353904622,-1.77162440671e-05
333,0.022097,0.0282351,0.1,0,0,0
334,0.0289023,0.0320577,0.1,0,0,0
335,0.0289023,0.0320577,0.15,-0.000175005009481,0.000345511961683,-1.67508875087e-05
336,0.022097,0.0282351,0.15,-0.000218240679634,0.000417654343114,-1.87863073389e-05
337,0.0327263,0.0340139,0.1,0,0,0
338,0.0327263,0.0340139,0.15,-0.000147099958947,0.000294084414087,-1.51433339602e-05
339,0.661477,0.0158711,0.1,0,0,0
340,0.661477,0.0158711,0.15,0.000517029676832,0.00190164256602,-6.89141859951e-06
341,0.665966,0.0147919,0.1,6.92337046826e-25,0,0
342,0.673555,0.0129674,0.1,0,0,0
343,0.673555,0.0129674,0.15,0.000709758243529,0.00261160074413,-8.39868366464e-06
344,0.665966,0.0147919,0.15,0.000584842757906,0.00215179514841,-6.81824630912e-06
345,0.0756001,-0.0343525,0.1,2.21547813135e-23,0,0
346,0.0704187,-0.0335129,0.1,-2.21547813135e-23,0,0
347,0.0704187,-0.0335129,0.15,-0.00469136294678,-0.0169852849113,-0.000247387919224
348,0.0756001,-0.0343525,0.15,-0.00437665273305,-0.0146806177522,-0.000197578994291
349,0.0609081,-0.0318034,0.1,-2.21547813135e-23,0,0
350,0.0533366,-0.0302848,0.1,0,0,0
351,0.0533366,-0.0302848,0.15,-0.00435971217448,-0.0157062790164,-0.000338066464828
352,0.0609081,-0.0318034,0.15,-0.00473056205178,-0.0175227438011,-0.000307554627255
353,0.0654274,-0.0326129,0.1,0,0,0
354,0.0654274,-0.0326129,0.15,-0.00480439555962,-0.0178255018816,-0.000262220010177
355,0.555887,-0.060226,0.1,0,0,0
356,0.555887,-0.060226,0.15,-0.0457072947192,-0.952403915356,6.01101592914e-05
357,0.597632,-0.0622251,0.1,0,0,0
358,0.597632,-0.0622251,0.15,-0.0436306429587,-0.891927732447,9.92783063333e-05
359,0.576154,-0.0611984,0.1,-2.7693481873e-24,0,0
360,0.576154,-0.0611984,0.15,-0.0459508152486,-0.950125226092,-5.3662964782e-07
361,0.661568,-0.0654755,0.1,0,0,0
362,0.661568,-0.0654755,0.15,-0.0227130601833,-0.444609416673,0.000196524185055
363,0.619111,-0.0632443,0.1,-1.10773906568e-23,0,0
364,0.619111,-0.0632443,0.15,-0.0390697490965,-0.781356794529,0.000840851718181
365,0.640581,-0.0643584,0.1,2.7693481873e-24,0,0
366,0.640581,-0.0643584,0.15,-0.0318906642863,-0.627259962214,0.000416426487411
367,0.726741,-0.0691824,0.1,2.7693481873e-24,0,0
368,0.726741,-0.0691824,0.15,0.0155873644977,0.231989713137,-7.75505124682e-05
369,0.748197,-0.0704251,0.1,-5.53869637461e-24,0,0
370,0.748197,-0.0704251,0.15,0.0286973710879,0.447472111606,-0.000663584445249
371,0.812056,-0.0243488,0.1,1.73084235551e-25,0,0
372,0.812056,-0.0243488,0.15,0.00897360387119,0.0293698669031,-9.22167550182e-05
373,0.893605,-0.0803353,0.1,-1.10773906568e-23,0,0
374,0.893605,-0.0803353,0.15,0.0641776300908,0.87729536683,2.92942453879e-06
375,0.894252,-0.0500939,0.1,0,0,0
376,0.894252,-0.0500939,0.15,0.0233064086877,0.0704576788716,-0.000175269810332
377,0.925251,-0.0826712,0.1,-2.21547813135e-23,0,0
378,0.925251,-0.0826712,0.15,0.0510694125541,0.674822944886,-0.0012833529811
379,0.924052,-0.0600967,0.1,1.10773906568e-23,0,0
380,0.924052,-0.0600967,0.15,0.0295896484705,0.0873284329684,-0.000257468765201
381,0.145414,0.0640194,0.1,2.16355372906e-26,0,0
382,0.145414,0.0640194,0.15,5.78928941989e-06,-3.08742098474e-05,5.30108913793e-07
