nodeId,x,y,z,phi_x,phi_y,phi_z
177,0.753551,-0.0707343,0.15,0,0.699174606258,0
178,0.807323,-0.0229387,0.1,0,0.569019201859,0
179,0.807323,-0.0229387,0.15,0,0.569019201859,0
180,0.816485,-0.0256769,0.1,0,0.54511759459,0
181,0.816485,-0.0256769,0.15,0,0.54511759459,0
182,0.979648,-0.0870197,0.1,0,0.0638941394018,0
183,0.979648,-0.0870197,0.15,0,0.0638941394018,0
184,0.155572,0.0653265,0.1,0,0.469517176774,0
185,0.163075,0.0662727,0.1,0,0.490196533972,0
186,0.163075,0.0662727,0.15,0,0.490196533972,0
187,0.155572,0.0653265,0.15,0,0.469517176774,0
188,0.134936,0.0624123,0.1,0,0.411331101787,0
189,0.140152,0.0632237,0.1,0,0.426211317903,0
190,0.140152,0.0632237,0.15,0,0.426211317903,0
191,0.134936,0.0624123,0.15,0,0.411331101787,0
192,0.15067,0.0646969,0.1,0,0.455864942959,0
193,0.15067,0.0646969,0.15,0,0.455864942959,0
194,0.129926,0.0615995,0.1,0,0.396934522277,0
195,0.129926,0.0615995,0.15,0,0.396934522277,0
196,0.215385,0.0706137,0.1,0,0.626186139622,0
197,0.220755,0.0708768,0.1,0,0.639249777238,0
198,0.220755,0.0708768,0.15,0,0.639249777238,0
199,0.215385,0.0706137,0.15,0,0.626186139622,0
200,0.204643,0.0700007,0.1,0,0.599522962697,0
201,0.204643,0.0700007,0.15,0,0.599522962697,0
202,0.226147,0.0710904,0.1,0,0.65218387802,0
203,0.226147,0.0710904,0.15,0,0.65218387802,0
204,0.307002,0.0710483,0.1,0,0.821749989108,0
205,0.3124,0.0708115,0.1,0,0.831295033738,0
206,0.3124,0.0708115,0.15,0,0.831295033738,0
207,0.307002,0.0710483,0.15,0,0.821749989108,0
208,0.323139,0.0702981,0.1,0,0.849570819581,0
209,0.323139,0.0702981,0.15,0,0.849570819581,0
210,0.301626,0.0712229,0.1,0,0.812008968147,0
211,0.301626,0.0712229,0.15,0,0.812008968147,0
212,0.375484,0.0662194,0.1,0,0.924460346239,0
213,0.375484,0.0662194,0.15,0,0.924460346239,0
214,0.387868,0.0649724,0.1,0,0.938590856889,0
